imdb_id,title,year,runtime,rating,votes,plot
tt1169822,Hota Hai Dil Pyaar Mein Paagal,(2006),118 min,5.4,16,"Three friends : Rohit, Shekhar and Vishal live together. Shekhar's lady love is sizzling Sanjana, Vishal is still searching for his dreamgirl. Rohit is ready to propose to his ""Miss ...                See full summary »"
tt1149394,Khuli Khidki,(1989), ,3.8,16,"Businessman S.K. Dharampal lives a wealthy lifestyle in India along with his socialite wife, Shobha, a college-going son, Vijay, and a well-endowed house-maid named Chhamiya. He does not ...                See full summary »"
tt0978703,Sautela,(1999),139 min,4.5,16,Add a Plot
tt0978626,Kasturi,(1980), ,5.5,16,Add a Plot
tt0872207,Jaggu,(1975), ,6.4,16,"Jagtap alias Jaggu has taken to crime as a career and has the police on the lookout for him. The police manage to apprehend Jaggu's associate, Kaalia, who decides to act as an informant for...                See full summary »"
tt0841129,Main Rony Aur Jony,(2007), ,6.3,16,Add a Plot
tt0778604,Ajeeb Dastaan Hai Yeh,(1992), ,5.1,16,"Romantically influenced by novels and movies, Meenakshi Sinha alias Mini lives with her advocate father Jagat Narayan in a palatial house. She studies in college where she meets with a ...                See full summary »"
tt0495871,Nishane Bazi,(1989),139 min,3.4,16,Add a Plot
tt0485811,Jwaala Daaku,(1981), ,5.3,16,Ravi would like to study medicine and then come back and practice it in his small town where there is no doctor or medical facility available for miles. Encouraged by the townspeople and ...                See full summary »
tt0449390,Shobhayatra,(2004),100 min,4.5,16,Add a Plot
tt0448690,Pratima,(1945), ,6.4,16,Add a Plot
tt0425287,Naunihal,(1967), ,6.8,16,"The Principal of New Era High School in Panchgani finds an orphan, Raju, who had lost his parents to plague, brings him home, and enrolls him in the school. Raju notices that while every ...                See full summary »"
tt0419092,Rickshawala,(1973), ,5.5,16,Add a Plot
tt0414953,Dukaan: Pila House,(2004), ,4.9,16,"A large multi-storied building formerly known as ""Play House"", where actors used to stage various plays, but after the plays stopped, came to be known as ""Pila House"" a place where ...                See full summary »"
tt0400170,Anokha Andaaz,(1995),147 min,3.4,16,Add a Plot
tt0390473,Shakka,(1981), ,5.4,16,"Shakka witnesses the murder of his parents by some businessmen. Years later, he sets out to seek revenge and joins the same gang that killed his parents."
tt0389309,Ramkali,(1985),141 min,5.3,16,"Police Inspector Sultan Singh comes from a poor family and lives with his mom, Rukmani, and dad, Ram Singh. He is asked by his superiors to work in the region of his village under Police ...                See full summary »"
tt0388554,Yuhi Kabhi,(1994), ,5.8,16,"Amar lives alone and works in a decent company. He also has a girlfriend, who he intends to marry, that being Pooja. God suddenly appears to Amar one day and asks him to spread His word. ...                See full summary »"
tt0388293,Nai Umar Ki Nai Fasal,(1965), ,6.6,16,Add a Plot
tt0378073,Hum Tum Aur Woh,(1971),142 min,6.2,16,"Vijay meets with Aarti and falls in love with her. Unable to convince her of his good intentions, he disguises himself as a teacher and woes her. She finds out about this, and eventually ...                See full summary »"
tt0374304,Ujala Hi Ujala,(1974),124 min,5.7,16,"Anuradha lost her mother at a very young age, and her father re-married a much younger woman named Anita, who wanted Anuradha out of their lives, and forced her to drink alcohol at a very ...                See full summary »"
tt0373858,Gehra Raaz,(1996), ,5.6,16,Geeta is traveling to Raigadh in a train when suddenly her co passenger disappears she reaches her destination and gets help from a Horse cart rider who drops her to Kumar Bahadur's Haveli ...                See full summary »
tt0373814,Ek Shola,(1956), ,4.4,16,Tensions rise in a wealthy family when a son refuses to wed the woman of his parents' choice and instead marries a dancer/singer.
tt0368870,Mohabbat Ki Aag,(1997),127 min,3.8,16,Add a Plot
tt0368125,Parmatma,(1978), ,4.7,16,"Learned Hindu Priest, Mahant, is abducted by notorious bandit Bhairo Singh, held captive and tortured until he reveals the secret of a treasure buried near his temple. Mahant refuses to ...                See full summary »"
tt0368007,Malhar,(1951), ,4.9,16,Add a Plot
tt0363727,Jungle Beauty,(1991), ,4.0,16,Add a Plot
tt0362430,Bandhan Anjana,(1985), ,6.0,16,Add a Plot
tt0359059,Chahoonga Main Tujhe,(1993), ,7.3,16,A simple guy gets rejected and humiliated by his college crush gets a transformation and makes the same girl crazy for him.
tt0358184,Sweekar,(1973), ,7.3,16,Add a Plot
tt0358182,Suraj Aur Chanda,(1973),131 min,6.0,16,"The movie is about a peasant's son, who is predicted to be the ruler. What happens when he encounters a series of dangerous obstacles while consolidating his position as the ruler forms the narrative of this movie."
tt0357693,Garibon Ka Daata,(1989), ,4.8,16,Add a Plot
tt0357472,Bees Saal Pehle,(1972), ,5.5,16,Add a Plot
tt0356770,Jumbish: A Movement - The Movie,(1986), ,3.8,16,"Manas lives a comfortable upper middle-class life with his mother in a palatial house. His mother would like him to get married to a pretty girl named Vidya. But Manas has other plans, for ...                See full summary »"
tt0350612,Bhago Boot,(2001),82 min,7.6,16,Add a Plot
tt0341344,Ek Anari Do Khiladi,(1996), ,4.8,16,"Raja (Balkrishna) and Gauri (Ramya) are childhood sweethearts, living in a small village in the southern part of India. Gauri plans to marry Raja one day, and will not tolerate any other ...                See full summary »"
tt0339825,Tune Mera Dil Le Liyaa,(2000), ,3.5,16,"Raja Saheb lives a wealthy life-style together with his wife, Madhu, and her brother, Veeru. Both Madhu and Raja have been heart-broken several times when they have had miscarriages. Now ...                See full summary »"
tt0320124,Nadaan,(1971),156 min,6.7,16,"Rivalry has existed between Ranimaa and a small and hostile community. The passage of time has only widened the gap between the two. When Ranimaa's heir apparent, Seema, attempts to make ...                See full summary »"
tt0314049,Faisla,(1988), ,5.9,16,"Three convicts escape from prison to avenge the rape and death of one of their daughters', and get involved in a mansion's mystery involving the death of the owner, allegedly at the hands ...                See full summary »"
tt0277024,Hum Rahe Na Hum,(1984), ,6.2,16,Add a Plot
tt0271166,Seema,(I) (1971), ,5.8,16,Add a Plot
tt0266400,Chandrasena,(1935),136 min,4.1,16,"This special-effects laden film is based upon an episode from the Ramayana. Indrajit, son of Ravan, initiates an attack on Rama (Mane) and Lakshmana (Kulkarni) in which they are captured by...                See full summary »"
tt0259429,Maya Machhindra,(1932),154 min,6.5,16,This film based on the Tantric legend about the guru Machhindranath (Tembe) and his disciple Gorakh (Master Vinayak) on the subject of 'maya' (belief in the illusory nature of worldly ...                See full summary »
tt0252974,Car Thief,(1986),150 min,7.2,16,Add a Plot
tt0247257,College Girl,(1978), ,6.0,16,Add a Plot
tt0244184,Sardar,(1955), ,8.5,16,"Based on the life of Sardar Vallabhbhai Patel, one of India's greatest nationalists and the first Home Minister of India."
tt0243514,Raja Aur Rana,(1984), ,7.1,16,"Ranbir Singh (Pran) is a honest and diligent police inspector, who is successful in nailing the notorious Teja (Ajit), and sending him to jail Unfortunately for Ranbir Singh, Teja escapes ...                See full summary »"
tt0242714,Naag Panchami,(1972),136 min,5.9,16,"Presiding over Naaglok, Mansa finds out that her father is Lord Shiva. She goes to meet him, her siblings, Ganesh and Kartikeya; as well as her mother, Parvati. It is here she finds out ...                See full summary »"
tt0237021,Bagula Bhagat,(1979), ,6.7,16,Add a Plot
tt0234325,Neel Mani,(1957),140 min,6.1,16,Add a Plot
tt0234261,Mome Ki Gudiya,(1972),118 min,5.9,16,"Ravi, the only son of wealthy widower Rai Bahadur Gangaram, falls in love with fellow-collegian, Sheel, but is shocked to find that she is to be his future step-mother. His father decides ...                See full summary »"
tt0234225,Meet Mere Man Ke,(1991),150 min,5.8,16,Add a Plot
tt0232923,Warrant,(1961), ,4.7,16,Add a Plot
tt0232161,Nargis,(1946), ,8.4,16,Add a Plot
tt0231462,Dillagi,(1949),120 min,7.5,16,"Two lovers are separated by the girl's conniving uncle, who marries her off to another man. Heartbroken, the man wanders around aimlessly until a common friend decides to reunite the two lovers."
tt0231426,Darasingh: Ironman,(1964), ,5.5,16,"A wood-cutter by profession, Dara Singh lives a poor lifestyle in a village along with his widowed mother, sister - Lajjoo, and brother, Nazuk. One day he comes to the assistance of Raj ...                See full summary »"
tt0230384,Jungle Ki Rani,(1936), ,2.9,16,Add a Plot
tt0230075,Charitra,(1973), ,5.9,16,A girl (Parveen Babi) from lower middle class family whose father (Manmohan Krishna) has mortgaged his house with a young man who lusts his daughter (Parveen Babi) also threatens to kick ...                See full summary »
tt0214941,Meera,(1947),120 min,8.2,16,Add a Plot
tt0214577,Chatrapati Shivaji Maharaj,(1961), ,7.1,16,Add a Plot
tt0212812,Bhakti Mein Shakti,(1979),140 min,8.1,16,"The epic saga of Sherawali Mata's devotee, Dhyanu Bhagat, and his trials, tribulations, and triumphs. Also features the historic and memorable visit of Akbar Badshah, who traveled barefoot ...                See full summary »"
tt0196585,Ghayal Sherni,(1988), ,5.6,16,"Ravinder is a Chief Engineer with the Municipality of a small town om Southern India, where his brother, Raghuram, is a Police Inspector. The two brothers live together in harmony with ...                See full summary »"
tt0177498,Aaj Ka Ye Ghar,(1976), ,4.5,16,"Mala comes from a wealthy family and lives in a palatial house with her dad, a businessman, mother a housewife, and a younger brother. She falls in love with a middle-classed man named ...                See full summary »"
tt0157128,Tumhare Bina,(1982),139 min,5.5,16,A Film Producer goes into hiding after abducting his child.
tt0157082,Swayam,(1991), ,4.0,16,Aparajita Chitre has always lived all her life in shelter of her husband Avinash.When Avinash is admitted to hospital due to terminal illness Aparajita is forced to sell her jewelry to meet...                See full summary »
tt0157019,Shadi Ki Raat,(1935), ,5.4,16,Add a Plot
tt0156360,Bharat Milap,(1942),170 min,6.5,16,"Chronicling the upheaval created by Maharani Kekaiyi, on the behest of her maid, Manthra, into coercing her husband, Maharaj Dashrath, to grant her two boons. The first, to let her son, ...                See full summary »"
tt0139705,Veer Ghatotkach,(1949), ,4.9,16,"While hiding from their vengeful cousins, the Kauravas, the Pandava brothers, Yudhister, Arjun, Bhim, Nakul, and Sahdev enter a forest, and this is where Bhim slays a demon. In order to ...                See full summary »"
tt0139589,Savera,(1958), ,7.2,16,Kundan ( Ashok Kumar ) is a medical student but just before getting the degree he got implicated in a murder charge and cannot finish his degree and takes the wrong path of crime. His ...                See full summary »
tt0139106,Chand,(1959),149 min,7.1,16,Chand is a social drama dealing with the story of a childless couple with Balraj Sahni and Meena Kumari in lead roles. Mr. Kapoor (Balraj Sahni) who is a married to Kamla (Pandari Bai) ...                See full summary »
tt0134838,Nadaan,(1951), ,7.2,16,Add a Plot
tt0110795,Pathreela Raasta,(1994), ,3.8,16,Gayatri Sanyal run a business empire of illegal activities.She doesn't mind eliminating anyone who goes against her.Also facing rivalry with gangster Ramakanth Waghmare.Pratap a young and ...                See full summary »
tt0083570,Aparoopa,(1982),124 min,6.2,16,"In the colonial upper class society of Assam, a young woman has to give up pursuit of her university education for an arranged marriage with a rich tea-planter. The plantation and its ...                See full summary »"
tt0068012,Zaroorat,(1972),140 min,6.6,16,Vijay is a college student who also drives taxi to support his family one night he rescues Anju from her molesters he finds that Anju studies in the same college as him.Vijay's friend Danny...                See full summary »
tt0039129,Aaj Aur Kal,(1947), ,4.1,16,Add a Plot
tt0023732,Abe Hayat,(1933), ,2.9,16,Add a Plot
tt8869128,Summer Camp,(2018),128 min,8.0,15,"A Fun filed camp started, what was going to follow was truly unexpected- encounter with villain, A Gang of ghosts and the rivalry between PREM SHANTI kids and CITY group kids."
tt8819142,Half Songs,(2018),79 min,8.2,15,"An old music store that sold vinyl records is closing down in Mumbai. Shweta, an intern at an online music magazine works on her first feature story about the closing of the store. In an ...                See full summary »"
tt7649558,Mridang,(2017),108 min,6.9,15,When headline goes as 'Naked man arrested' a chaos is originated among the common men while the man was running in the streets with no clothes. He fights his own case and end up in the ...                See full summary »
tt6961914,Back to Dad,(2017),120 min,9.4,15,Add a Plot
tt6081620,Life Ki Aisi Ki Taisi,(2017),130 min,6.1,15,It's a Satirical Comedy Movie of Today's Society. Message With Fun.
tt5937870,My Father Iqbal,(2016),104 min,7.4,15,"Father is based on a real life incident of an engineer from J&K's PwD Department who fulfils multiple responsibilities in his life. He is a husband, father and above all - a sincere and ...                See full summary »"
tt5058514,Yash Raaj aur Film!,(2015),117 min,6.2,15,"'Yash Raj Aur Film' is about two struggling actors Yash and Raaj who are jobless but in need of money. Their landlord sends his niece, Reena to stay with them as she also wants to be an ...                See full summary »"
tt4983400,Khooni Insaan,(1988), ,3.9,15,Add a Plot
tt4089580,This Weekend,(2012),128 min,3.3,15,Sanjay's family goes on a picnic into a forest. They lose their way in the jungle and encounter a gang involved in stealing organs. Sanjay fights against the gang to save his family.
tt3713300,Purani Kabar,(1998), ,4.8,15,Add a Plot
tt3704456,Ali Baba and 40 Thieves,(1966),154 min,7.1,15,"Ali Baba finds a cave of treasures belonging to a gang of bandits. When the bandits realize there have been intruders, they seek revenge. Ali Baba must try to outwit his pursuers before he gets killed."
tt3673692,Jai Dhakshineshwari Kali Maa,(1996), ,7.1,15,Add a Plot
tt3638354,Dil Bhi Khaali Jeb Bhi Khaali,(2014), ,5.7,15,Add a Plot
tt3528740,Baarood (The Fire) - A Love Story,(2012),135 min,3.3,15,Add a Plot
tt3527144,The Dirty Relation,(2013),121 min,3.6,15,Add a Plot
tt3455786,Prem Daan,(1992), ,8.5,15,"The movie has very simple story line , with the main character of Sima and Anand. Sima is a blind girl lives in village with her step mom and father. A persion come in thier viilage for ...                See full summary »"
tt3169676,Meinu Ek Ladki Chaahiye,(2014), ,3.4,15,The movie is a comical social satire portrays a 'Guru' and a 'Shishya' trying to change other's viewpoints and make them walk on the right path.
tt2949654,Aasma,(2018),105 min,7.3,15,"At the pinnacle of the splendor of the Himalayas sits the Kashmir valley, one of the most stunningly picturesque places on earth. But today, its grandeur has also become ubiquitous with the...                See full summary »"
tt2737000,Vidrohi,(1990),135 min,5.2,15,Add a Plot
tt2728318,Tarzan Ki Beti,(2002),99 min,4.9,15,"Arjun proposes to a fatherless girl named Kiran, and they are about to be married. It is at this moment that Kiran learns from her mother that her father is none other than Tarzan and that she has a sister, Aarti."
tt2619760,Amma,(1986),135 min,6.0,15,"On The Day Of Marriage Of Shanta (Rakhi Gulzar) & Prabin (Suresh Oberoi) The Police Raides The House, But They Do Not Find Nabin (Mithun Chakraborty) Who Is Prabin'S Younger Brother. The ...                See full summary »"
tt2567760,Aahat - Ek Ajeeb Kahani,(1971), ,6.7,15,The film tells the story of how a visually challenged person is no way handicapped.
tt2437584,Khatron Ke Khiladi,(2001), ,4.2,15,Add a Plot
tt2332705,Love Recipe,(2012), ,4.8,15,Love Recipe is a fresh comic caper filled with vibrant characters led by the pair of Rahul and Tia. Rahul a DJ by profession is of the opinion that Hindustaniyat is not about clothes or ...                See full summary »
tt2320628,Chudail,(1997),98 min,5.7,15,A young woman learns black magic a hundred years ago. It helps her stay alive throughout the years only to meet and try to kill a group of young archeologists in the end of the 20th century.
tt2261925,One More...,(2012),90 min,7.8,15,"The story of a little known ice hockey team from Ladakh, India which struggles against all odds to keep the game alive in India. They get a lucky break to represent India at a tournament in...                See full summary »"
tt2164328,Love Game,(2009),107 min,6.7,15,Add a Plot
tt2009480,Gautam Govinda,(2002),119 min,3.0,15,A village in north east India is ruled by landlord Sagar. He exploits the Villagers. Govinda comes to rescue. Gautam step brother of Sagar visits village but he gets killed and Govinda takes his place .
tt1865303,Baal Mahabharat,(1973), ,5.8,15,Add a Plot
tt1784356,Bayen Hath Ka Khel,(1985), ,7.2,15,Add a Plot
tt1621161,Ajeeb Itefaq,(1989),76 min,5.9,15,"Police Inspector Navin, assigned to Santa Cruz Police Station in Bombay, gets a telephone call from a distraught woman, Aparna, that someone had attempted to kill her, but upon being ...                See full summary »"
tt1587430,The Thief of Baghdad,(1969), ,6.4,15,"After tyrannical Commander Jabbir kills his father, Mehmood, along with his brother, Mehboob; sister, Yasmin; friend, Badru, and others decide to become bandits and loot the rich. Mehmood, ...                See full summary »"
tt15223470,Sumeru,(2021),95 min,6.9,15,Bhavar Paratp Singh has left everything is search of his father and he meets Savi accidentally who came for her destination wedding in Harsil. The story further continues in their struggle ...                See full summary »
tt14820436,In The Month of July,(2021), ,8.5,15,"The film has been approached with a light and breezy treatment which includes eye-pleasing visuals as it is primarily shot on Red Epic format, in scenic locales of Himachal Pradesh, melodious music, appealing faces and subtle performances."
tt1456946,Anubhav: An Actor's Tale,(2009), ,5.5,15,A struggling film actor is compelled to become a male prostitute.
tt1176126,Pandit Aur Pathan,(1977), ,6.7,15,"Radha lives a poor lifestyle in a small town in India along with her brother, Shankar, who is a Hindu Priest (Pandit), and makes a living driving a truck. Shankar has a close friend in Sher...                See full summary »"
tt11502856,The Hundred Bucks,(2020),102 min,6.4,15,The Hundred Bucks is a 2020 Indian film directed by Dushyant Pratap Singh. The film stars Kavita Tripathi and Dinesh Bawra in lead.
tt11244414,The Light: Swami Vivekananda,(2013),117 min,8.4,15,Life history of Swami Vivekananda with some told and untold stories and his journey in search of god. The film shows the transformation of the young restless child to a matured individual ...                See full summary »
tt11162316,3 Shyaane,(2020), ,7.9,15,Add a Plot
tt11024972,Odd Couple,(2019),117 min,8.1,15,The movie revolves around two couples with age gaps of 15 years.
tt10133460,Panchamirtham,(2008),131 min,6.2,15,Add a Plot
tt10092776,The Murderer: Hamilton Palace,(2011),108 min,4.3,15,"Rocky is a famous dancer and singer at a top Hotel Hamilton Palace. Maheema is a news reporter goes missing after, in an unfortunate incident, she is flung from a building. Rocky is the ...                See full summary »"
tt0962716,Babul,(1986),162 min,5.3,15,"Nandini alias Nannu lives a poor lifestyle with her widowed dad, Janak Singh, in a small town in India. While she attends school, he sells fruits right outside her school, much to her ...                See full summary »"
tt0823607,Mehboob Mere Mehboob,(1992), ,6.2,15,"The region of Jungela and Takt Hazar have been embroiled in hatred for centuries. Now a young man named Ranjha from Takt Hazar, who lives with several brothers and their respective wives, ...                See full summary »"
tt0811793,Way of Life,(2005),95 min,6.3,15,"Vidyut, a casanova, one fine day leaves India for US, in search of pleasure and wealth; please he seeks, wealth he gains. But not without a cost. Little does he know, that the trail he has ...                See full summary »"
tt0783730,Hello? Kaun Hai!,(2006),120 min,4.2,15,Add a Plot
tt0488342,Tamboo Mein Bamoo,(2001), ,7.7,15,Add a Plot
tt0465026,Naag Lok,(2003), ,3.9,15,Add a Plot
tt0464995,Khel Mohabbat Ka,(1986),111 min,6.7,15,Add a Plot
tt0458867,Naya Khoon,(1990),118 min,4.7,15,"Veerendra Pratap Rai is a wealthy businessman who lives in a palatial house with his son, Vikram, and daughter, Seema. Vikram is an alcoholic and womanizer, while Seema is the opposite, and...                See full summary »"
tt0455129,Insaan Bana Shaitan,(1992), ,3.6,15,Anand returns from his business trip to surprise his wife Sheela and finds her with her lover Mahesh he tries to kill them both but Mahesh kills him and along with Sheela buries his ...                See full summary »
tt0431350,Raftaar,(1975), ,5.8,15,"City-based Vikram is hired as a Manager by Kumar, a wealthy businessman, and asked to report for duty to a distant town in rural India. Vikram arrives there and carries out his duties. He ...                See full summary »"
tt0431102,Guru Ho Jaa Shuru,(1979), ,5.6,15,An escaped convict blows up a train just to extract vengeance against the CBI Inspector who arrested him.
tt0428254,Badla Aur Balidan,(1980),134 min,7.5,15,Add a Plot
tt0415082,Johnny Walker,(1957),151 min,6.3,15,"Chronicling the comedic escapades of Bombay-based alcoholic Murli Manohar as he uses a forged document to secure employment; falls in love with, Chandra Kripalani, the Manager's Secretary; ...                See full summary »"
tt0398360,Teenmoti,(1995), ,5.5,15,"Three young man enter a royal palace, where each of them claims that they are the real prince of the palace who was lost in childhood."
tt0398128,Ishq Mein Jeena Ishq Mein Marna,(1994),134 min,7.3,15,Add a Plot
tt0395784,Tere Bina Kya Jeena,(1989),127 min,5.4,15,"A newly married couple, Amar and Meena, are going through a rough patch due to Amar's work pressure."
tt0395559,Ghulam Begum Badshah,(1973),123 min,6.1,15,"Thakur Pratap and Thakur Gopal are good friends who live life to the fullest. However, their lives change when the two fall in love with Kesar and Laxmi, respectively."
tt0392193,Jiyo To Aise Jiyo,(1981), ,4.2,15,"Three brothers live together after the death of their parents. The eldest, Ramprasad, is married to Laxmi; the second, Jagdish, is married to Pinky; while the youngest, Kundan, is yet to ...                See full summary »"
tt0392187,Jeevan Jyoti,(1976),136 min,6.5,15,"Shekhar, a rich man's son marries Laxmi, to prevent an embarrassing situation for her, when the bridegroom, his friend, is arrested for being associated with a gang. Suspicion against his ...                See full summary »"
tt0387050,Badi Didi,(1969),156 min,4.3,15,Add a Plot
tt0382604,Chor Pe Mor,(1990),142 min,4.8,15,"Raja, an aspiring musician, falls in love with Ritu against the wishes of her rich father. Meanwhile, Raja comes across some stolen cash which lands him in deep trouble and gets his friend,...                See full summary »"
tt0380384,Ghamandee,(1981), ,4.8,15,"Poor Kamlesh Loves rich and haughty Seema, but she hates him. Seema meets Prince Rakesh which changes her life altogether."
tt0379252,Dhat Tere... Ki,(1983), ,6.5,15,"Madhukar Sharma is a Chartered Accountant based in Bombay, India, where he lives in a flat (apartment) with his wife, Vinti, and a young school-going son. Vinti feels that Madhukar or Maddy...                See full summary »"
tt0378633,Raadha Aur Seeta,(1979),109 min,6.4,15,"After having completed his masters with honors, multi-millionaire Shekhar Verma decides to travel to Rambagh, Poona, to work incognito in his dad's friend's, Shankar Saxena's office. He ...                See full summary »"
tt0378616,Pyar Ki Baten,(1951), ,5.6,15,Add a Plot
tt0378067,Hum Nahin Sudhrenge,(1980),122 min,6.0,15,Add a Plot
tt0374310,Ustaad,(1989),153 min,5.8,15,DK is a bad person and running from house. He takes shelter priest house and marry with his daughter but later he refuses to accept her as his wife. Her Brother Shankar who is hero of the ...                See full summary »
tt0373965,Sun Meri Laila,(1983),143 min,7.5,15,"Wealthy industrialist Amrish Rai and his wife welcome their U.S. returned son, Vikram alias Vicky back to India. They would like him to get married to a beautiful young woman named Nisha, ...                See full summary »"
tt0373685,Archana,(1974), ,6.5,15,"Prakash, a rich orphan, has been brought up by his family servant Gopal kaka. Prakash falls in love with Archana and they get married. They are living a happy life until one day Archana ...                See full summary »"
tt0373157,Mit Jayenge Mitane Wale,(1987), ,4.2,15,Add a Plot
tt0371637,Divorce,(1984),133 min,5.4,15,"Mr. Oswal (Om Shivpuri) is a very rich, influential, domineering man who lives with his wife (Sulochana) and two sons, Jayant (Girish Karnad) and Ajay (Vijayendra Ghatge). Mr. Oswal ...                See full summary »"
tt0370319,Badnam Basti,(1971),100 min,7.2,15,"An adaptation of Kamleshwar Prasad Saxenaa's eponymous novel, this artfully hewn, musical melodrama traces a circular relationship between its three main characters: dashing truck driver ...                See full summary »"
tt0368669,Danav,(2003), ,5.0,15,Add a Plot
tt0368022,Mera Yaar Mera Dushman,(1987), ,4.4,15,"Frame By Frame of a Murder Plot , unraveled by a boxing champion , played by Mithun , who is the brother of Ramesh Deo ,the Union Leader killed."
tt0363896,Police Wala,(1993),155 min,4.3,15,"After the brutal murder of Jagmohan's father, Inspector Rakesh Nath, his mother loses her mind and is unable to communicate with anyone. Jagmohan grows, educates himself, and becomes a ...                See full summary »"
tt0363405,Aag Aur Chingari,(1994),133 min,4.3,15,Add a Plot
tt0359860,Qayamat Ki Raat,(1990), ,5.1,15,Add a Plot
tt0359818,Patthar Se Takkar,(1980), ,4.0,15,"Bindra lives a wealthy lifestyle along with his step-brother, Jagjivandas, in India. Their late father had employed, Pratap Chand, who they fully trust. Bindra re-locates to Africa to look ...                See full summary »"
tt0359777,Oonch Neech Beech,(1989),126 min,7.4,15,The film is based on an incredible true story about a village woman who gets lost at a railway station and waits fourteen years for her husband to come.
tt0358194,Tasveer,(1966), ,6.0,15,"Shyam (Feroz Khan) falls in love with the face on a painting, painted by his best friend Ishrat. He finds the girl and convince her father to marry her. Brings back the girl to town and then the two love triangle starts."
tt0358102,Sant Gyaneshwar,(1964), ,8.7,15,Add a Plot
tt0357882,Majboor,(1964), ,5.9,15,Add a Plot
tt0357717,Haar Jeet,(1972), ,5.1,15,"A totally non glamorous movie. Both Rehana and Radha look cute and simple in chiffon saris with bare make up . Tall , good looking slim Anili is the perfect rich man romantic hero material ...                See full summary »"
tt0357628,Ek Din Bahu Ka,(1983), ,5.6,15,Add a Plot
tt0340090,Ek Baar Chale Aao,(1983),137 min,6.8,15,"Dharam Das has found an ideal groom for his sister in Din Dayal, who agrees to wed her. However, on the day of the wedding, Din demands an exorbitant amount of dowry, and when Dharam is ...                See full summary »"
tt0338168,Junoon,(2002), ,4.3,15,Add a Plot
tt0337596,Chacha Zindabad,(1959), ,7.7,15,Colonel father of Renu (Anita Guha) and Judge father of Vinod (Kishore Kumar) are childhood friends; whose fathers used to be friends. Renu loves Indian music and Vinod is highly influenced...                See full synopsis »
tt0313531,Ricky,(1986), ,5.8,15,A young man's struggle with his fragmented family and society.
tt0312836,Jeevan Sangram,(1974), ,6.8,15,Add a Plot
tt0311337,Inth Ka Jawab Patthar,(2002), ,3.4,15,"As a child Devendra has a traumatic experience when he witnesses his dad and mom being killed by Bhujang Keshav alias BK. Devendra runs for his life, and meets up with a kind man, who lives...                See full summary »"
tt0284081,Ehsan,(1970), ,5.0,15,"Shalini lives a wealthy lifestyle with her widowed dad, Mohan, and a younger brother, Bobby. Her dad has been entrusted by the Government of India to safeguard a list of the location of ...                See full summary »"
tt0271742,Pyar Ki Dhun,(2002), ,2.5,15,Add a Plot
tt0268555,Pushpanjali,(1970), ,7.6,15,"Dinesh Khanna, his wife, Lata, and their son, Pappu, lead a harmonious and happy upper-middle class life in Bombay, India. Despite of their happiness, they know that Lata's heart is weak, ...                See full summary »"
tt0261035,Mahal,(1989), ,5.0,15,7 strangers intended for a bequeathment after a grisly murder of a blue blood descendant are invited on a secluded mansion located in an unknown island. Where death awaits in the dark to grasp all of them one by one.
tt0256100,Insaaf,(1966),129 min,5.7,15,A man seeks justice against tyranny and oppression but ends up being pitted against his father and son.
tt0254371,Hamaara Sansaar,(1978),128 min,7.1,15,Add a Plot
tt0253093,Gangavataran,(1937),134 min,7.3,15,"This is a Puranic tale, which, by all accounts, was a grand mythological spectacle full of miracles and fantasy scenes with special effects. Chitnis played the god Shanker, and Suresh played the sage Narada."
tt0247173,Anmol Moti,(1969), ,3.8,15,"A village head's son's accidental death in the sea forces the government to ban fishermen from diving in search of pearls. However, the ban obstructs the main occupation of the villagers."
tt0246661,Grahasthi,(1984), ,6.0,15,"Widower Shankar lives a middle-class lifestyle in India with daughters Sudha and Guddiya and son Rakesh, and makes a living working as a bank cashier. He is very friendly with his neighbor ...                See full summary »"
tt0243323,Humse Na Jeeta Koi,(1983),120 min,5.3,15,"Sunder Singh lives with his wife, Lajwanti, and three sons, Bheema, Kishan, and Vijay, in a small town in India. His two elder sons are slackers and up to mischief and wrestling. They find ...                See full summary »"
tt0242879,Shart,(1954), ,6.2,15,Add a Plot
tt0242570,Kan Kan Men Bhagwan,(1963),124 min,5.8,15,A lower-caste devotee of Bhagwan Shri Krishan faces life-threatening challenges from upper-caste and wealthy people.
tt0237035,Beti,(1969),135 min,5.8,15,"Sudha Verma wants to be the ideal daughter for her dad, and mom. Unfortunately, her mom passes away, and her dad re-marries, this time to Kamla, who is self-serving and not at all ...                See full summary »"
tt0234846,Talashe Haq,(1935), ,6.2,15,Add a Plot
tt0231830,Jai Bangladesh,(1971), ,6.8,15,Add a Plot
tt0231648,Ghar Ka Sukh,(1987),94 min,7.2,15,Add a Plot
tt0231260,Bharati Mata,(1932), ,6.5,15,Add a Plot
tt0230870,Thakur Jarnail Singh,(1966), ,5.0,15,Add a Plot
tt0215335,Vidyasagar,(1952), ,8.6,15,Add a Plot
tt0213081,Meena Bazaar,(1950), ,8.2,15,Add a Plot
tt0178217,Abhi To Jee Lein,(1977),135 min,5.4,15,"Deepak comes from an upper middle-class family, studies in college, and woos fellow collegian, Rita, who is also in love with him. It is time for College Students' Association Elections, ...                See full summary »"
tt0178176,Aakhri Insaaf,(1980), ,4.9,15,Add a Plot
